country.b,country.a,exp.comp,imp.comp,statea,stateb,year,dispnum3,endyear,hiact,hostlev,outcome,fatality,victor,loser,is.war,pb.exps,pb.imps,delta.exp.comp,delta.imp.comp
Azerbaijan,Georgia,0.1541417844757816,0.5348741511497557,372,373,1996,4109,1996,0,No militarized action,6,0,0,0,1,0.10467603154366753,0.5122410049272638,-0.04946575293211408,-0.022633146222491907
Armenia,Azerbaijan,0.03859310313548028,0.03903517961882203,373,371,1996,4319,1997,17,Use of force,5,2,0,0,1,0.17812573789221806,0.07442622178388368,0.13953263475673777,0.03539104216506165
Georgia,Azerbaijan,0.1541417844757816,0.5348741511497557,373,372,1996,4109,1996,12,Display of force,6,0,0,0,1,0.10467603154366753,0.5122410049272638,-0.04946575293211408,-0.022633146222491907
Sudan,Ethiopia,0.011310272529219711,0.20854484926546765,530,625,1997,4130,1997,17,Use of force,5,NA,0,0,1,0.017363478557787547,0.02323267480422091,0.006053206028567836,-0.18531217446124673
Sudan,Uganda,0.013317599879181019,0.22320006629021086,500,625,1997,4304,1997,0,No militarized action,5,0,0,0,1,0.001361252740783129,0.06753952049202906,-0.01195634713839789,-0.15566054579818178
Congo,Dem.Rp.Congo,0.5760501075052711,0.20157662206882807,490,484,1997,4245,1997,16,Use of force,5,0,0,0,1,0.15034843241413975,0.19745144130956374,-0.4257016750911313,-0.004125180759264324
Angola,Dem.Rp.Congo,0.3007747478215235,0.13013552809519838,490,540,1997,4244,1997,0,No militarized action,5,0,0,0,1,0.29576067685968593,0.2670475344342598,-0.005014070961837591,0.13691200633906145
Burundi,Tanzania,0.3487319365114987,0.10051568952335864,510,516,1997,4123,1997,17,Use of force,8,NA,0,0,1,0.2908008215042142,0.058367970819664224,-0.057931115007284484,-0.042147718703694416
Dem.Rp.Congo,Congo,0.5760501075052711,0.20157662206882807,484,490,1997,4245,1997,16,Use of force,5,0,0,0,1,0.15034843241413975,0.19745144130956374,-0.4257016750911313,-0.004125180759264324
Dem.Rp.Congo,Angola,0.3007747478215235,0.13013552809519838,540,490,1997,4244,1997,11,Display of force,5,0,0,0,1,0.29576067685968593,0.2670475344342598,-0.005014070961837591,0.13691200633906145
Ethiopia,Sudan,0.011310272529219711,0.20854484926546765,625,530,1997,4130,1997,17,Use of force,5,NA,0,0,1,0.017363478557787547,0.02323267480422091,0.006053206028567836,-0.18531217446124673
Kenya,Uganda,0.38472821750344643,0.33475525925649013,500,501,1997,4249,1997,0,No militarized action,5,0,0,0,1,0.24555296197282603,0.37852756929700593,-0.1391752555306204,0.043772310040515794
Uganda,Sudan,0.013317599879181019,0.22320006629021086,625,500,1997,4304,1997,12,Display of force,5,0,0,0,1,0.001361252740783129,0.06753952049202906,-0.01195634713839789,-0.15566054579818178
Uganda,Kenya,0.38472821750344643,0.33475525925649013,501,500,1997,4249,1997,11,Display of force,5,0,0,0,1,0.24555296197282603,0.37852756929700593,-0.1391752555306204,0.043772310040515794
Tanzania,Burundi,0.3487319365114987,0.10051568952335864,516,510,1997,4123,1997,17,Use of force,8,NA,0,0,1,0.2908008215042142,0.058367970819664224,-0.057931115007284484,-0.042147718703694416
Canada,USA,0.01097219745406164,0.11421796370997941,2,20,1997,4183,1997,0,No militarized action,7,0,0,0,1,0.008027307481864846,0.10644773891315326,-0.0029448899721967944,-0.007770224796826153
USA,Canada,0.01097219745406164,0.11421796370997941,20,2,1997,4183,1997,15,Use of force,7,0,0,0,1,0.008027307481864846,0.10644773891315326,-0.0029448899721967944,-0.007770224796826153
Colombia,Venezuela,0.8065424609978831,0.48759410965380295,101,100,1997,4172,1997,16,Use of force,6,0,0,0,1,0.8102466156395399,0.5207966606635877,0.003704154641656854,0.0332025510097847
Ecuador,Peru,0.2880167893440922,0.4163710423608697,135,130,1997,4144,1997,15,Use of force,5,0,0,0,1,0.19357254444854732,0.4627674596508801,-0.09444424489554487,0.04639641729001043
Peru,Ecuador,0.2880167893440922,0.4163710423608697,130,135,1997,4144,1997,16,Use of force,5,0,0,0,1,0.19357254444854732,0.4627674596508801,-0.09444424489554487,0.04639641729001043
Venezuela,Colombia,0.8065424609978831,0.48759410965380295,100,101,1997,4172,1997,0,No militarized action,6,0,0,0,1,0.8102466156395399,0.5207966606635877,0.003704154641656854,0.0332025510097847
Venezuela,Trinidad Tbg,0.7312226431432142,0.3408390821693136,52,101,1997,4154,1997,0,No militarized action,5,0,0,0,1,0.6154419976555435,0.288437943819559,-0.11578064548767064,-0.05240113834975457
Guatemala,Belize,0.08503842670811389,0.2431503928821967,80,90,1997,4150,1997,12,Display of force,5,0,0,0,1,0.07516117448677166,0.30862451367865507,-0.009877252221342225,0.06547412079645837
Honduras,Nicaragua,0.4650592271248433,0.3283986174616496,93,91,1997,4171,1997,16,Use of force,5,0,0,0,1,0.48383688799643304,0.31061859823788573,0.01877766087158972,-0.017780019223763877
Nicaragua,Honduras,0.4650592271248433,0.3283986174616496,91,93,1997,4171,1997,15,Use of force,5,0,0,0,1,0.48383688799643304,0.31061859823788573,0.01877766087158972,-0.017780019223763877
Trinidad Tbg,Venezuela,0.7312226431432142,0.3408390821693136,101,52,1997,4154,1997,16,Use of force,5,0,0,0,1,0.6154419976555435,0.288437943819559,-0.11578064548767064,-0.05240113834975457
Belize,Guatemala,0.08503842670811389,0.2431503928821967,90,80,1997,4150,1997,11,Display of force,5,0,0,0,1,0.07516117448677166,0.30862451367865507,-0.009877252221342225,0.06547412079645837
Japan,Korea D P Rp,0.009227911510210504,0.06711681950750076,731,740,1997,4226,1997,7,Display of force,5,0,0,0,1,0.013550103310160674,0.06017068757619856,0.00432219179995017,-0.006946131931302196
Iran,Iraq,0.4386722451779536,0.0678251159843181,645,630,1997,4205,1998,15,Use of force,5,0,0,0,1,0.28318148094019707,0.10686581023595108,-0.15549076423775654,0.03904069425163298
Iran,Turkey,0.019771968027862463,0.12060005883996755,640,630,1997,4337,1997,0,No militarized action,8,0,0,0,1,0.010273692290404519,0.19743116909504096,-0.009498275737457944,0.07683111025507341
Iraq,Iran,0.4386722451779536,0.0678251159843181,630,645,1997,4205,1998,16,Use of force,5,0,0,0,1,0.28318148094019707,0.10686581023595108,-0.15549076423775654,0.03904069425163298
Saudi Arabia,Yemen,0.3157801768962174,0.1365481352057405,679,670,1997,4203,1998,17,Use of force,8,NA,0,0,1,0.2186895479742116,0.1779164558350467,-0.09709062892200579,0.041368320629306204
Turkey,Iran,0.019771968027862463,0.12060005883996755,630,640,1997,4337,1997,11,Display of force,8,0,0,0,1,0.010273692290404519,0.19743116909504096,-0.009498275737457944,0.07683111025507341
Turkey,Greece,0.44639009380007166,0.5733521235684799,350,640,1997,4193,1998,17,Use of force,5,0,0,0,1,0.36718980046201993,0.4505766502870541,-0.07920029333805173,-0.12277547328142574
Turkey,Greece,0.44639009380007166,0.5733521235684799,350,640,1997,4323,1997,0,No militarized action,5,0,0,0,1,0.5011983861337065,0.5199930265245174,0.05480829233363482,-0.05335909704396247
Turkey,Syria,0.02908786730816599,0.1910544690536057,652,640,1997,4315,1997,11,Display of force,5,0,0,0,1,0.035682514221427944,0.19757213435844015,0.006594646913261955,0.006517665304834441
Thailand,Cambodia,0.08177127223235427,0.016432208203724107,811,800,1997,4135,1998,17,Use of force,5,1,0,0,1,0.11888098575549616,0.028967747070152868,0.03710971352314189,0.012535538866428761
China,Korea D P Rp,0.030408901134431475,0.06408104838508313,731,710,1997,4089,1997,17,Use of force,8,NA,0,0,1,0.04417387183403375,0.05711640448198918,0.013764970699602273,-0.006964643903093953
Korea D P Rp,Japan,0.009227911510210504,0.06711681950750076,740,731,1997,4226,1997,0,No militarized action,5,0,0,0,1,0.013550103310160674,0.06017068757619856,0.00432219179995017,-0.006946131931302196
Korea D P Rp,China,0.030408901134431475,0.06408104838508313,710,731,1997,4089,1997,17,Use of force,8,NA,0,0,1,0.04417387183403375,0.05711640448198918,0.013764970699602273,-0.006964643903093953
Greece,Turkey,0.44639009380007166,0.5733521235684799,640,350,1997,4193,1998,17,Use of force,5,0,0,0,1,0.36718980046201993,0.4505766502870541,-0.07920029333805173,-0.12277547328142574
Greece,Turkey,0.44639009380007166,0.5733521235684799,640,350,1997,4323,1997,12,Display of force,5,0,0,0,1,0.5011983861337065,0.5199930265245174,0.05480829233363482,-0.05335909704396247
Greece,Albania,0.03694018480314585,0.10786997950995504,339,350,1997,4090,1997,0,No militarized action,6,0,0,0,1,0.022810494506164937,0.09099973849791293,-0.014129690296980912,-0.01687024101204211
Poland,Russian Fed,0.02670922796012342,0.10258236458201538,365,290,1997,4107,1997,15,Use of force,7,0,0,0,1,0.019260964693043617,0.11348955608981365,-0.007448263267079803,0.010907191507798272
Romania,Ukraine,0.10124396418158672,0.581592395134242,369,360,1997,4108,1997,8,Display of force,5,0,0,0,1,0.13173280475917845,0.5805712334288193,0.030488840577591728,-0.0010211617054226574
Russian Fed,USA,0.01184231564702579,0.05247116836289513,2,365,1997,4174,1997,15,Use of force,5,0,0,0,1,0.013247675627434315,0.060068172804269404,0.0014053599804085253,0.007597004441374275
Russian Fed,Poland,0.02670922796012342,0.10258236458201538,290,365,1997,4107,1997,0,No militarized action,7,0,0,0,1,0.019260964693043617,0.11348955608981365,-0.007448263267079803,0.010907191507798272
Russian Fed,Afghanistan,4.0752501931275175e-4,0.017596512143065495,700,365,1997,4176,1997,0,No militarized action,5,0,0,0,1,0.0029832258942047115,0.014778192090932438,0.00257570087489196,-0.0028183200521330574
Russian Fed,Georgia,0.0936416169392896,0.03330029221905051,372,365,1997,4096,1997,0,No militarized action,6,0,0,0,1,0.06476805292740867,0.07472737067363519,-0.02887356401188093,0.04142707845458468
Ukraine,Romania,0.10124396418158672,0.581592395134242,360,369,1997,4108,1997,0,No militarized action,5,0,0,0,1,0.13173280475917845,0.5805712334288193,0.030488840577591728,-0.0010211617054226574
Croatia,Yugoslavia,0.2539978377335967,-0.0036322648853428056,345,344,1997,4230,1997,0,No militarized action,5,0,0,0,1,0.2509835346313063,-0.0035121277254058043,-0.0030143031022903943,1.2013715993700134e-4
Yugoslavia,Croatia,0.2539978377335967,-0.0036322648853428056,344,345,1997,4230,1997,8,Display of force,5,0,0,0,1,0.2509835346313063,-0.0035121277254058043,-0.0030143031022903943,1.2013715993700134e-4
Yugoslavia,Albania,0.19680978047781703,-0.002121904374282811,339,345,1997,4136,1997,0,No militarized action,5,0,0,0,1,0.1575084411805035,-0.0017933217566591874,-0.039301339297313526,3.285826176236235e-4
Syria,Turkey,0.02908786730816599,0.1910544690536057,640,652,1997,4315,1997,0,No militarized action,5,0,0,0,1,0.035682514221427944,0.19757213435844015,0.006594646913261955,0.006517665304834441
Afghanistan,Russian Fed,4.0752501931275175e-4,0.017596512143065495,365,700,1997,4176,1997,8,Display of force,5,0,0,0,1,0.0029832258942047115,0.014778192090932438,0.00257570087489196,-0.0028183200521330574
Afghanistan,Tajikistan,0.04047247051979406,0.13072743619001,702,700,1997,4176,1997,8,Display of force,5,0,0,0,1,0.019650733744273008,0.09543587532809028,-0.02082173677552105,-0.03529156086191973
Afghanistan,Uzbekistan,0.04055828785551809,0.019831910912235923,704,700,1997,4176,1997,11,Display of force,5,0,0,0,1,0.02334694380945634,0.0261009529537379,-0.01721134404606175,0.006269042041501978
Afghanistan,Kyrgyzstan,0.015057017891731249,0.04099148805495961,703,700,1997,4176,1997,8,Display of force,5,0,0,0,1,0.0026067627711947065,0.017464005192755178,-0.012450255120536543,-0.023527482862204435
Tajikistan,Afghanistan,0.04047247051979406,0.13072743619001,700,702,1997,4176,1997,0,No militarized action,5,0,0,0,1,0.019650733744273008,0.09543587532809028,-0.02082173677552105,-0.03529156086191973
Uzbekistan,Afghanistan,0.04055828785551809,0.019831910912235923,700,704,1997,4176,1997,0,No militarized action,5,0,0,0,1,0.02334694380945634,0.0261009529537379,-0.01721134404606175,0.006269042041501978
Yemen,Saudi Arabia,0.3157801768962174,0.1365481352057405,670,679,1997,4203,1998,17,Use of force,8,NA,0,0,1,0.2186895479742116,0.1779164558350467,-0.09709062892200579,0.041368320629306204
Cambodia,Thailand,0.08177127223235427,0.016432208203724107,800,811,1997,4135,1998,17,Use of force,5,1,0,0,1,0.11888098575549616,0.028967747070152868,0.03710971352314189,0.012535538866428761
Macedonia,Albania,0.13227418993831558,0.2216187136229036,339,343,1997,4097,1997,17,Use of force,5,0,0,0,1,0.13211368593523004,0.19744211341200152,-1.6050400308553758e-4,-0.024176600210902094
Georgia,Russian Fed,0.0936416169392896,0.03330029221905051,365,372,1997,4096,1997,14,Use of force,6,0,0,0,1,0.06476805292740867,0.07472737067363519,-0.02887356401188093,0.04142707845458468
Kyrgyzstan,Afghanistan,0.015057017891731249,0.04099148805495961,700,703,1997,4176,1997,0,No militarized action,5,0,0,0,1,0.0026067627711947065,0.017464005192755178,-0.012450255120536543,-0.023527482862204435
Albania,Greece,0.03694018480314585,0.10786997950995504,350,339,1997,4090,1997,16,Use of force,6,0,0,0,1,0.022810494506164937,0.09099973849791293,-0.014129690296980912,-0.01687024101204211
Albania,Yugoslavia,0.19680978047781703,-0.002121904374282811,345,339,1997,4136,1997,11,Display of force,5,0,0,0,1,0.1575084411805035,-0.0017933217566591874,-0.039301339297313526,3.285826176236235e-4
Albania,Macedonia,0.13227418993831558,0.2216187136229036,343,339,1997,4097,1997,17,Use of force,5,0,0,0,1,0.13211368593523004,0.19744211341200152,-1.6050400308553758e-4,-0.024176600210902094
Cameroon,Nigeria,0.1544380302291553,0.12626493688860163,475,471,1998,4250,1998,17,Use of force,5,NA,0,0,1,0.247714686668262,0.03955484613792745,0.09327665643910668,-0.08671009075067418
Angola,Rwanda,2.6765858069935857e-5,0.09818895070049118,517,540,1998,4339,2001,21,War,5,6,0,0,1,NA,NA,NA,NA
Angola,Uganda,0.0023635354253265417,0.12114424355899539,500,540,1998,4339,2001,21,War,5,6,0,0,1,NA,NA,NA,NA
Dem.Rp.Congo,Rwanda,0.0848804993108798,0.11497847730711165,517,490,1998,4339,2001,21,War,5,6,0,0,1,NA,NA,NA,NA
Dem.Rp.Congo,Uganda,0.031321281148156875,0.1929856074235832,500,490,1998,4339,2001,21,War,5,6,0,0,1,NA,NA,NA,NA
Nigeria,Cameroon,0.1544380302291553,0.12626493688860163,471,475,1998,4250,1998,17,Use of force,5,NA,0,0,1,0.247714686668262,0.03955484613792745,0.09327665643910668,-0.08671009075067418
Nigeria,Liberia,6.594698147129988e-4,1.2368878955878922e-4,450,475,1998,4255,1998,0,No militarized action,8,0,0,0,1,0.009166247455238143,1.7402569792449997e-4,0.008506777640525143,5.033690836571075e-5
Rwanda,Angola,2.6765858069935857e-5,0.09818895070049118,540,517,1998,4339,2001,20,War,5,6,0,0,1,NA,NA,NA,NA
Rwanda,Dem.Rp.Congo,0.0848804993108798,0.11497847730711165,490,517,1998,4339,2001,20,War,5,6,0,0,1,NA,NA,NA,NA
Rwanda,Zimbabwe,0.04216706847680836,0.1547773813532402,552,517,1998,4339,2001,20,War,5,6,0,0,1,NA,NA,NA,NA
Zimbabwe,Rwanda,0.04216706847680836,0.1547773813532402,517,552,1998,4339,2001,21,War,5,6,0,0,1,NA,NA,NA,NA
Zimbabwe,Uganda,0.08879230358787131,0.30078786713405614,500,552,1998,4339,2001,21,War,5,6,0,0,1,NA,NA,NA,NA
Uganda,Angola,0.0023635354253265417,0.12114424355899539,540,500,1998,4339,2001,20,War,5,6,0,0,1,NA,NA,NA,NA
Uganda,Dem.Rp.Congo,0.031321281148156875,0.1929856074235832,490,500,1998,4339,2001,20,War,5,6,0,0,1,NA,NA,NA,NA
Uganda,Zimbabwe,0.08879230358787131,0.30078786713405614,552,500,1998,4339,2001,20,War,5,6,0,0,1,NA,NA,NA,NA
Uganda,Sudan,0.001361252740783129,0.06753952049202906,625,500,1998,4248,1999,16,Use of force,5,0,0,0,1,NA,NA,NA,NA
USA,Sudan,0.0011383216550291987,0.0283472751781973,625,2,1998,4217,1998,0,No militarized action,5,0,0,0,1,0.004397374875586138,0.07744220175689097,0.0032590532205569395,0.04909492657869367
USA,Liberia,0.015911345260533307,0.001431122463288356,450,2,1998,4254,1998,0,No militarized action,8,0,0,0,1,0.027643338055535132,0.0014206016916151459,0.011731992795001825,-1.0520771673210114e-5
USA,Afghanistan,0.005607056738870197,0.03026577688213865,700,2,1998,4227,1998,0,No militarized action,5,2,0,0,1,0.0014396661290395833,0.052403207787196274,-0.004167390609830613,0.022137430905057622
Ecuador,Peru,0.19357254444854732,0.4627674596508801,135,130,1998,4189,1998,11,Display of force,6,0,0,0,1,0.17172599993666632,0.41779403139707255,-0.021846544511881005,-0.04497342825380757
Peru,Ecuador,0.19357254444854732,0.4627674596508801,130,135,1998,4189,1998,14,Use of force,6,0,0,0,1,0.17172599993666632,0.41779403139707255,-0.021846544511881005,-0.04497342825380757
Costa Rica,Nicaragua,0.4002186693618215,0.3372760345027526,93,94,1998,4147,1998,7,Display of force,5,0,0,0,1,0.14806914513682612,0.22334714693064456,-0.25214952422499537,-0.11392888757210806
Nicaragua,Costa Rica,0.4002186693618215,0.3372760345027526,94,93,1998,4147,1998,11,Display of force,5,0,0,0,1,0.14806914513682612,0.22334714693064456,-0.25214952422499537,-0.11392888757210806
Iran,Afghanistan,0.017151420837645873,0.026592650346431473,700,630,1998,4160,1998,17,Use of force,5,NA,0,0,1,0.012746102820351119,0.02092775645727164,-0.004405318017294754,-0.005664893889159833
Philippines,China,0.1412735658163348,0.2557060190694549,710,840,1998,4128,2000,7,Display of force,6,0,0,0,1,NA,NA,NA,NA
China,Philippines,0.1412735658163348,0.2557060190694549,840,710,1998,4128,2000,15,Use of force,6,0,0,0,1,NA,NA,NA,NA
Norway,Russian Fed,0.3131850747254022,0.13974773416061043,365,385,1998,4321,1998,0,No militarized action,7,0,0,0,1,0.3745208409015313,0.09088371253132017,0.061335766176129125,-0.04886402162929025
Latvia,Russian Fed,0.045726994461878466,0.1258879605909183,365,367,1998,4111,1999,11,Display of force,5,0,0,0,1,NA,NA,NA,NA
Russian Fed,Norway,0.3131850747254022,0.13974773416061043,385,365,1998,4321,1998,15,Use of force,7,0,0,0,1,0.3745208409015313,0.09088371253132017,0.061335766176129125,-0.04886402162929025
Russian Fed,Latvia,0.045726994461878466,0.1258879605909183,367,365,1998,4111,1999,0,No militarized action,5,0,0,0,1,NA,NA,NA,NA
Russian Fed,Afghanistan,0.0029832258942047115,0.014778192090932438,700,365,1998,4228,1998,0,No militarized action,5,0,0,0,1,7.141825142379694e-4,0.013958077224383431,-0.002269043379966742,-8.201148665490064e-4
Sudan,Uganda,0.001361252740783129,0.06753952049202906,500,625,1998,4248,1999,11,Display of force,5,0,0,0,1,NA,NA,NA,NA
Sudan,USA,0.0011383216550291987,0.0283472751781973,2,625,1998,4217,1998,16,Use of force,5,0,0,0,1,0.004397374875586138,0.07744220175689097,0.0032590532205569395,0.04909492657869367
Chad,Rwanda,-7.05741400253524e-5,0.07357069905118302,517,483,1998,4339,2001,21,War,5,6,0,0,1,NA,NA,NA,NA
